logit_l2,ridge_alpha,probability_weight,prob_cal_window,price_cal_window
1.0,30.0,0.1,40,40
1.0,30.0,0.1,40,60
1.0,30.0,0.15,40,0
1.0,30.0,0.15,40,20
1.0,30.0,0.15,40,40
1.0,30.0,0.15,40,60
1.0,30.0,0.2,40,0
1.0,30.0,0.2,40,20
1.0,30.0,0.2,40,40
1.0,30.0,0.2,40,60
1.0,30.0,0.25,40,0
1.0,30.0,0.25,40,20
1.0,30.0,0.25,40,40
1.0,30.0,0.25,40,60
1.0,30.0,0.3,40,0
1.0,30.0,0.3,40,20
1.0,30.0,0.3,40,40
1.0,30.0,0.3,40,60
1.0,30.0,0.35,40,0
1.0,30.0,0.35,40,20
1.0,30.0,0.35,40,40
1.0,30.0,0.35,40,60
1.0,30.0,0.4,40,0
1.0,30.0,0.4,40,20
1.0,30.0,0.4,40,40
1.0,30.0,0.4,40,60
1.0,30.0,0.45,40,0
1.0,30.0,0.45,40,20
1.0,30.0,0.45,40,40
1.0,30.0,0.45,40,60
1.0,30.0,0.5,40,0
1.0,30.0,0.5,40,20
1.0,30.0,0.5,40,40
1.0,30.0,0.5,40,60
1.0,30.0,0.55,40,0
1.0,30.0,0.55,40,20
1.0,30.0,0.55,40,40
1.0,30.0,0.55,40,60
1.0,30.0,0.6,40,0
1.0,30.0,0.6,40,20
1.0,30.0,0.6,40,40
1.0,30.0,0.6,40,60
1.0,30.0,0.65,40,0
1.0,30.0,0.65,40,20
1.0,30.0,0.65,40,40
1.0,30.0,0.65,40,60
1.0,30.0,0.69,40,0
1.0,30.0,0.69,40,20
1.0,30.0,0.69,40,40
1.0,30.0,0.69,40,60
1.0,30.0,0.7,40,0
1.0,30.0,0.7,40,20
1.0,30.0,0.7,40,40
1.0,30.0,0.7,40,60
1.0,30.0,0.75,40,0
1.0,30.0,0.75,40,20
1.0,30.0,0.75,40,40
1.0,30.0,0.75,40,60
1.0,30.0,0.8,40,0
1.0,30.0,0.8,40,20
1.0,30.0,0.8,40,40
1.0,30.0,0.8,40,60
1.0,30.0,0.85,40,0
1.0,30.0,0.85,40,20
1.0,30.0,0.85,40,40
1.0,30.0,0.85,40,60
1.0,30.0,0.9,40,0
1.0,30.0,0.9,40,20
1.0,30.0,0.9,40,40
1.0,30.0,0.9,40,60
1.0,30.0,0.95,40,0
1.0,30.0,0.95,40,20
1.0,30.0,0.95,40,40
1.0,30.0,0.95,40,60
1.0,30.0,1.0,40,0
1.0,30.0,1.0,40,20
1.0,30.0,1.0,40,40
1.0,30.0,1.0,40,60
1.0,100.0,0.0,40,0
1.0,100.0,0.0,40,20
1.0,100.0,0.0,40,40
1.0,100.0,0.0,40,60
1.0,100.0,0.05,40,0
1.0,100.0,0.05,40,20
1.0,100.0,0.05,40,40
1.0,100.0,0.05,40,60
1.0,100.0,0.1,40,0
1.0,100.0,0.1,40,20
1.0,100.0,0.1,40,40
1.0,100.0,0.1,40,60
1.0,100.0,0.15,40,0
1.0,100.0,0.15,40,20
1.0,100.0,0.15,40,40
1.0,100.0,0.15,40,60
1.0,100.0,0.2,40,0
1.0,100.0,0.2,40,20
1.0,100.0,0.2,40,40
1.0,100.0,0.2,40,60
1.0,100.0,0.25,40,0
1.0,100.0,0.25,40,20
1.0,100.0,0.25,40,40
1.0,100.0,0.25,40,60
1.0,100.0,0.3,40,0
1.0,100.0,0.3,40,20
1.0,100.0,0.3,40,40
1.0,100.0,0.3,40,60
1.0,100.0,0.35,40,0
1.0,100.0,0.35,40,20
1.0,100.0,0.35,40,40
1.0,100.0,0.35,40,60
1.0,100.0,0.4,40,0
1.0,100.0,0.4,40,20
1.0,100.0,0.4,40,40
1.0,100.0,0.4,40,60
1.0,100.0,0.45,40,0
1.0,100.0,0.45,40,20
1.0,100.0,0.45,40,40
1.0,100.0,0.45,40,60
1.0,100.0,0.5,40,0
1.0,100.0,0.5,40,20
1.0,100.0,0.5,40,40
1.0,100.0,0.5,40,60
1.0,100.0,0.55,40,0
1.0,100.0,0.55,40,20
1.0,100.0,0.55,40,40
1.0,100.0,0.55,40,60
1.0,100.0,0.6,40,0
1.0,100.0,0.6,40,20
1.0,100.0,0.6,40,40
1.0,100.0,0.6,40,60
1.0,100.0,0.65,40,0
1.0,100.0,0.65,40,20
1.0,100.0,0.65,40,40
1.0,100.0,0.65,40,60
1.0,100.0,0.69,40,0
1.0,100.0,0.69,40,20
1.0,100.0,0.69,40,40
1.0,100.0,0.69,40,60
1.0,100.0,0.7,40,0
1.0,100.0,0.7,40,20
1.0,100.0,0.7,40,40
1.0,100.0,0.7,40,60
1.0,100.0,0.75,40,0
1.0,100.0,0.75,40,20
1.0,100.0,0.75,40,40
1.0,100.0,0.75,40,60
1.0,100.0,0.8,40,0
1.0,100.0,0.8,40,20
1.0,100.0,0.8,40,40
1.0,100.0,0.8,40,60
1.0,100.0,0.85,40,0
1.0,100.0,0.85,40,20
1.0,100.0,0.85,40,40
1.0,100.0,0.85,40,60
1.0,100.0,0.9,40,0
1.0,100.0,0.9,40,20
1.0,100.0,0.9,40,40
1.0,100.0,0.9,40,60
1.0,100.0,0.95,40,0
1.0,100.0,0.95,40,20
1.0,100.0,0.95,40,40
1.0,100.0,0.95,40,60
1.0,100.0,1.0,40,0
1.0,100.0,1.0,40,20
1.0,100.0,1.0,40,40
1.0,100.0,1.0,40,60
1.0,0.1,0.0,60,0
1.0,0.1,0.0,60,20
1.0,0.1,0.0,60,40
1.0,0.1,0.0,60,60
1.0,0.1,0.05,60,0
1.0,0.1,0.05,60,20
1.0,0.1,0.05,60,40
1.0,0.1,0.05,60,60
1.0,0.1,0.1,60,0
1.0,0.1,0.1,60,20
1.0,0.1,0.1,60,40
1.0,0.1,0.1,60,60
1.0,0.1,0.15,60,0
1.0,0.1,0.15,60,20
1.0,0.1,0.15,60,40
1.0,0.1,0.15,60,60
1.0,0.1,0.2,60,0
1.0,0.1,0.2,60,20
1.0,0.1,0.2,60,40
1.0,0.1,0.2,60,60
1.0,0.1,0.25,60,0
1.0,0.1,0.25,60,20
1.0,0.1,0.25,60,40
1.0,0.1,0.25,60,60
1.0,0.1,0.3,60,0
1.0,0.1,0.3,60,20
1.0,0.1,0.3,60,40
1.0,0.1,0.3,60,60
1.0,0.1,0.35,60,0
1.0,0.1,0.35,60,20
1.0,0.1,0.35,60,40
1.0,0.1,0.35,60,60
1.0,0.1,0.4,60,0
1.0,0.1,0.4,60,20
1.0,0.1,0.4,60,40
1.0,0.1,0.4,60,60
1.0,0.1,0.45,60,0
1.0,0.1,0.45,60,20
1.0,0.1,0.45,60,40
1.0,0.1,0.45,60,60
1.0,0.1,0.5,60,0
1.0,0.1,0.5,60,20
1.0,0.1,0.5,60,40
1.0,0.1,0.5,60,60
1.0,0.1,0.55,60,0
1.0,0.1,0.55,60,20
1.0,0.1,0.55,60,40
1.0,0.1,0.55,60,60
1.0,0.1,0.6,60,0
1.0,0.1,0.6,60,20
1.0,0.1,0.6,60,40
1.0,0.1,0.6,60,60
1.0,0.1,0.65,60,0
1.0,0.1,0.65,60,20
1.0,0.1,0.65,60,40
1.0,0.1,0.65,60,60
1.0,0.1,0.69,60,0
1.0,0.1,0.69,60,20
1.0,0.1,0.69,60,40
1.0,0.1,0.69,60,60
1.0,0.1,0.7,60,0
1.0,0.1,0.7,60,20
1.0,0.1,0.7,60,40
1.0,0.1,0.7,60,60
1.0,0.1,0.75,60,0
1.0,0.1,0.75,60,20
1.0,0.1,0.75,60,40
1.0,0.1,0.75,60,60
1.0,0.1,0.8,60,0
1.0,0.1,0.8,60,20
1.0,0.1,0.8,60,40
1.0,0.1,0.8,60,60
1.0,0.1,0.85,60,0
1.0,0.1,0.85,60,20
1.0,0.1,0.85,60,40
1.0,0.1,0.85,60,60
1.0,0.1,0.9,60,0
1.0,0.1,0.9,60,20
1.0,0.1,0.9,60,40
1.0,0.1,0.9,60,60
1.0,0.1,0.95,60,0
1.0,0.1,0.95,60,20
1.0,0.1,0.95,60,40
1.0,0.1,0.95,60,60
1.0,0.1,1.0,60,0
1.0,0.1,1.0,60,20
1.0,0.1,1.0,60,40
1.0,0.1,1.0,60,60
1.0,1.0,0.0,60,0
1.0,1.0,0.0,60,20
1.0,1.0,0.0,60,40
1.0,1.0,0.0,60,60
1.0,1.0,0.05,60,0
1.0,1.0,0.05,60,20
1.0,1.0,0.05,60,40
1.0,1.0,0.05,60,60
1.0,1.0,0.1,60,0
1.0,1.0,0.1,60,20
1.0,1.0,0.1,60,40
1.0,1.0,0.1,60,60
1.0,1.0,0.15,60,0
1.0,1.0,0.15,60,20
1.0,1.0,0.15,60,40
1.0,1.0,0.15,60,60
1.0,1.0,0.2,60,0
1.0,1.0,0.2,60,20
1.0,1.0,0.2,60,40
1.0,1.0,0.2,60,60
1.0,1.0,0.25,60,0
1.0,1.0,0.25,60,20
1.0,1.0,0.25,60,40
1.0,1.0,0.25,60,60
1.0,1.0,0.3,60,0
1.0,1.0,0.3,60,20
1.0,1.0,0.3,60,40
1.0,1.0,0.3,60,60
1.0,1.0,0.35,60,0
1.0,1.0,0.35,60,20
1.0,1.0,0.35,60,40
1.0,1.0,0.35,60,60
1.0,1.0,0.4,60,0
1.0,1.0,0.4,60,20
1.0,1.0,0.4,60,40
1.0,1.0,0.4,60,60
1.0,1.0,0.45,60,0
1.0,1.0,0.45,60,20
1.0,1.0,0.45,60,40
1.0,1.0,0.45,60,60
1.0,1.0,0.5,60,0
1.0,1.0,0.5,60,20
1.0,1.0,0.5,60,40
1.0,1.0,0.5,60,60
1.0,1.0,0.55,60,0
1.0,1.0,0.55,60,20
1.0,1.0,0.55,60,40
1.0,1.0,0.55,60,60
1.0,1.0,0.6,60,0
1.0,1.0,0.6,60,20
1.0,1.0,0.6,60,40
1.0,1.0,0.6,60,60
1.0,1.0,0.65,60,0
1.0,1.0,0.65,60,20
1.0,1.0,0.65,60,40
1.0,1.0,0.65,60,60
1.0,1.0,0.69,60,0
1.0,1.0,0.69,60,20
1.0,1.0,0.69,60,40
1.0,1.0,0.69,60,60
1.0,1.0,0.7,60,0
1.0,1.0,0.7,60,20
1.0,1.0,0.7,60,40
1.0,1.0,0.7,60,60
1.0,1.0,0.75,60,0
1.0,1.0,0.75,60,20
1.0,1.0,0.75,60,40
1.0,1.0,0.75,60,60
1.0,1.0,0.8,60,0
1.0,1.0,0.8,60,20
1.0,1.0,0.8,60,40
1.0,1.0,0.8,60,60
1.0,1.0,0.85,60,0
1.0,1.0,0.85,60,20
1.0,1.0,0.85,60,40
1.0,1.0,0.85,60,60
1.0,1.0,0.9,60,0
1.0,1.0,0.9,60,20
1.0,1.0,0.9,60,40
1.0,1.0,0.9,60,60
1.0,1.0,0.95,60,0
1.0,1.0,0.95,60,20
1.0,1.0,0.95,60,40
1.0,1.0,0.95,60,60
1.0,1.0,1.0,60,0
1.0,1.0,1.0,60,20
1.0,1.0,1.0,60,40
1.0,1.0,1.0,60,60
1.0,3.0,0.0,60,0
1.0,3.0,0.0,60,20
1.0,3.0,0.0,60,40
1.0,3.0,0.0,60,60
1.0,3.0,0.05,60,0
1.0,3.0,0.05,60,20
1.0,3.0,0.05,60,40
1.0,3.0,0.05,60,60
1.0,3.0,0.1,60,0
1.0,3.0,0.1,60,20
1.0,3.0,0.1,60,40
1.0,3.0,0.1,60,60
1.0,3.0,0.15,60,0
1.0,3.0,0.15,60,20
1.0,3.0,0.15,60,40
1.0,3.0,0.15,60,60
1.0,3.0,0.2,60,0
1.0,3.0,0.2,60,20
1.0,3.0,0.2,60,40
1.0,3.0,0.2,60,60
1.0,3.0,0.25,60,0
1.0,3.0,0.25,60,20
1.0,3.0,0.25,60,40
1.0,3.0,0.25,60,60
1.0,3.0,0.3,60,0
1.0,3.0,0.3,60,20
1.0,3.0,0.3,60,40
1.0,3.0,0.3,60,60
1.0,3.0,0.35,60,0
1.0,3.0,0.35,60,20
1.0,3.0,0.35,60,40
1.0,3.0,0.35,60,60
1.0,3.0,0.4,60,0
1.0,3.0,0.4,60,20
1.0,3.0,0.4,60,40
1.0,3.0,0.4,60,60
1.0,3.0,0.45,60,0
1.0,3.0,0.45,60,20
1.0,3.0,0.45,60,40
1.0,3.0,0.45,60,60
1.0,3.0,0.5,60,0
1.0,3.0,0.5,60,20
1.0,3.0,0.5,60,40
1.0,3.0,0.5,60,60
1.0,3.0,0.55,60,0
1.0,3.0,0.55,60,20
1.0,3.0,0.55,60,40
1.0,3.0,0.55,60,60
1.0,3.0,0.6,60,0
1.0,3.0,0.6,60,20
1.0,3.0,0.6,60,40
1.0,3.0,0.6,60,60
1.0,3.0,0.65,60,0
1.0,3.0,0.65,60,20
1.0,3.0,0.65,60,40
1.0,3.0,0.65,60,60
1.0,3.0,0.69,60,0
1.0,3.0,0.69,60,20
1.0,3.0,0.69,60,40
1.0,3.0,0.69,60,60
1.0,3.0,0.7,60,0
1.0,3.0,0.7,60,20
1.0,3.0,0.7,60,40
1.0,3.0,0.7,60,60
1.0,3.0,0.75,60,0
1.0,3.0,0.75,60,20
1.0,3.0,0.75,60,40
1.0,3.0,0.75,60,60
1.0,3.0,0.8,60,0
1.0,3.0,0.8,60,20
1.0,3.0,0.8,60,40
1.0,3.0,0.8,60,60
1.0,3.0,0.85,60,0
1.0,3.0,0.85,60,20
1.0,3.0,0.85,60,40
1.0,3.0,0.85,60,60
1.0,3.0,0.9,60,0
1.0,3.0,0.9,60,20
1.0,3.0,0.9,60,40
1.0,3.0,0.9,60,60
1.0,3.0,0.95,60,0
1.0,3.0,0.95,60,20
1.0,3.0,0.95,60,40
1.0,3.0,0.95,60,60
1.0,3.0,1.0,60,0
1.0,3.0,1.0,60,20
1.0,3.0,1.0,60,40
1.0,3.0,1.0,60,60
1.0,10.0,0.0,60,0
1.0,10.0,0.0,60,20
1.0,10.0,0.0,60,40
1.0,10.0,0.0,60,60
1.0,10.0,0.05,60,0
1.0,10.0,0.05,60,20
1.0,10.0,0.05,60,40
1.0,10.0,0.05,60,60
1.0,10.0,0.1,60,0
1.0,10.0,0.1,60,20
1.0,10.0,0.1,60,40
1.0,10.0,0.1,60,60
1.0,10.0,0.15,60,0
1.0,10.0,0.15,60,20
1.0,10.0,0.15,60,40
1.0,10.0,0.15,60,60
1.0,10.0,0.2,60,0
1.0,10.0,0.2,60,20
1.0,10.0,0.2,60,40
1.0,10.0,0.2,60,60
1.0,10.0,0.25,60,0
1.0,10.0,0.25,60,20
1.0,10.0,0.25,60,40
1.0,10.0,0.25,60,60
1.0,10.0,0.3,60,0
1.0,10.0,0.3,60,20
1.0,10.0,0.3,60,40
1.0,10.0,0.3,60,60
1.0,10.0,0.35,60,0
1.0,10.0,0.35,60,20
1.0,10.0,0.35,60,40
1.0,10.0,0.35,60,60
1.0,10.0,0.4,60,0
1.0,10.0,0.4,60,20
1.0,10.0,0.4,60,40
1.0,10.0,0.4,60,60
1.0,10.0,0.45,60,0
1.0,10.0,0.45,60,20
1.0,10.0,0.45,60,40
1.0,10.0,0.45,60,60
1.0,10.0,0.5,60,0
1.0,10.0,0.5,60,20
1.0,10.0,0.5,60,40
1.0,10.0,0.5,60,60
1.0,10.0,0.55,60,0
1.0,10.0,0.55,60,20
1.0,10.0,0.55,60,40
1.0,10.0,0.55,60,60
1.0,10.0,0.6,60,0
1.0,10.0,0.6,60,20
1.0,10.0,0.6,60,40
1.0,10.0,0.6,60,60
1.0,10.0,0.65,60,0
1.0,10.0,0.65,60,20
1.0,10.0,0.65,60,40
1.0,10.0,0.65,60,60
1.0,10.0,0.69,60,0
1.0,10.0,0.69,60,20
1.0,10.0,0.69,60,40
1.0,10.0,0.69,60,60
1.0,10.0,0.7,60,0
1.0,10.0,0.7,60,20
1.0,10.0,0.7,60,40
1.0,10.0,0.7,60,60
1.0,10.0,0.75,60,0
1.0,10.0,0.75,60,20
1.0,10.0,0.75,60,40
1.0,10.0,0.75,60,60
1.0,10.0,0.8,60,0
1.0,10.0,0.8,60,20
1.0,10.0,0.8,60,40
1.0,10.0,0.8,60,60
1.0,10.0,0.85,60,0
1.0,10.0,0.85,60,20
1.0,10.0,0.85,60,40
1.0,10.0,0.85,60,60
1.0,10.0,0.9,60,0
1.0,10.0,0.9,60,20
1.0,10.0,0.9,60,40
1.0,10.0,0.9,60,60
1.0,10.0,0.95,60,0
1.0,10.0,0.95,60,20
1.0,10.0,0.95,60,40
1.0,10.0,0.95,60,60
1.0,10.0,1.0,60,0
1.0,10.0,1.0,60,20
1.0,10.0,1.0,60,40
1.0,10.0,1.0,60,60
1.0,30.0,0.0,60,0
1.0,30.0,0.0,60,20
1.0,30.0,0.0,60,40
1.0,30.0,0.0,60,60
1.0,30.0,0.05,60,0
1.0,30.0,0.05,60,20
1.0,30.0,0.05,60,40
1.0,30.0,0.05,60,60
1.0,30.0,0.1,60,0
1.0,30.0,0.1,60,20
1.0,30.0,0.1,60,40
1.0,30.0,0.1,60,60
1.0,30.0,0.15,60,0
1.0,30.0,0.15,60,20
1.0,30.0,0.15,60,40
1.0,30.0,0.15,60,60
1.0,30.0,0.2,60,0
1.0,30.0,0.2,60,20
1.0,30.0,0.2,60,40
1.0,30.0,0.2,60,60
1.0,30.0,0.25,60,0
1.0,30.0,0.25,60,20
1.0,30.0,0.25,60,40
1.0,30.0,0.25,60,60
1.0,30.0,0.3,60,0
1.0,30.0,0.3,60,20
1.0,30.0,0.3,60,40
1.0,30.0,0.3,60,60
1.0,30.0,0.35,60,0
1.0,30.0,0.35,60,20
1.0,30.0,0.35,60,40
1.0,30.0,0.35,60,60
1.0,30.0,0.4,60,0
1.0,30.0,0.4,60,20
1.0,30.0,0.4,60,40
1.0,30.0,0.4,60,60
1.0,30.0,0.45,60,0
1.0,30.0,0.45,60,20
1.0,30.0,0.45,60,40
1.0,30.0,0.45,60,60
1.0,30.0,0.5,60,0
1.0,30.0,0.5,60,20
1.0,30.0,0.5,60,40
1.0,30.0,0.5,60,60
1.0,30.0,0.55,60,0
1.0,30.0,0.55,60,20
1.0,30.0,0.55,60,40
1.0,30.0,0.55,60,60
1.0,30.0,0.6,60,0
1.0,30.0,0.6,60,20
1.0,30.0,0.6,60,40
1.0,30.0,0.6,60,60
1.0,30.0,0.65,60,0
1.0,30.0,0.65,60,20
1.0,30.0,0.65,60,40
1.0,30.0,0.65,60,60
1.0,30.0,0.69,60,0
1.0,30.0,0.69,60,20
1.0,30.0,0.69,60,40
1.0,30.0,0.69,60,60
1.0,30.0,0.7,60,0
1.0,30.0,0.7,60,20
1.0,30.0,0.7,60,40
1.0,30.0,0.7,60,60
1.0,30.0,0.75,60,0
1.0,30.0,0.75,60,20
1.0,30.0,0.75,60,40
1.0,30.0,0.75,60,60
1.0,30.0,0.8,60,0
1.0,30.0,0.8,60,20
1.0,30.0,0.8,60,40
1.0,30.0,0.8,60,60
1.0,30.0,0.85,60,0
1.0,30.0,0.85,60,20
1.0,30.0,0.85,60,40
1.0,30.0,0.85,60,60
1.0,30.0,0.9,60,0
1.0,30.0,0.9,60,20
1.0,30.0,0.9,60,40
1.0,30.0,0.9,60,60
1.0,30.0,0.95,60,0
1.0,30.0,0.95,60,20
1.0,30.0,0.95,60,40
1.0,30.0,0.95,60,60
1.0,30.0,1.0,60,0
1.0,30.0,1.0,60,20
1.0,30.0,1.0,60,40
1.0,30.0,1.0,60,60
1.0,100.0,0.0,60,0
1.0,100.0,0.0,60,20
1.0,100.0,0.0,60,40
1.0,100.0,0.0,60,60
1.0,100.0,0.05,60,0
1.0,100.0,0.05,60,20
1.0,100.0,0.05,60,40
1.0,100.0,0.05,60,60
1.0,100.0,0.1,60,0
1.0,100.0,0.1,60,20
1.0,100.0,0.1,60,40
1.0,100.0,0.1,60,60
1.0,100.0,0.15,60,0
1.0,100.0,0.15,60,20
1.0,100.0,0.15,60,40
1.0,100.0,0.15,60,60
1.0,100.0,0.2,60,0
1.0,100.0,0.2,60,20
1.0,100.0,0.2,60,40
1.0,100.0,0.2,60,60
1.0,100.0,0.25,60,0
1.0,100.0,0.25,60,20
1.0,100.0,0.25,60,40
1.0,100.0,0.25,60,60
1.0,100.0,0.3,60,0
1.0,100.0,0.3,60,20
1.0,100.0,0.3,60,40
1.0,100.0,0.3,60,60
1.0,100.0,0.35,60,0
1.0,100.0,0.35,60,20
1.0,100.0,0.35,60,40
1.0,100.0,0.35,60,60
1.0,100.0,0.4,60,0
1.0,100.0,0.4,60,20
1.0,100.0,0.4,60,40
1.0,100.0,0.4,60,60
1.0,100.0,0.45,60,0
1.0,100.0,0.45,60,20
1.0,100.0,0.45,60,40
1.0,100.0,0.45,60,60
1.0,100.0,0.5,60,0
1.0,100.0,0.5,60,20
1.0,100.0,0.5,60,40
1.0,100.0,0.5,60,60
1.0,100.0,0.55,60,0
1.0,100.0,0.55,60,20
1.0,100.0,0.55,60,40
1.0,100.0,0.55,60,60
1.0,100.0,0.6,60,0
1.0,100.0,0.6,60,20
1.0,100.0,0.6,60,40
1.0,100.0,0.6,60,60
1.0,100.0,0.65,60,0
1.0,100.0,0.65,60,20
1.0,100.0,0.65,60,40
1.0,100.0,0.65,60,60
1.0,100.0,0.69,60,0
1.0,100.0,0.69,60,20
1.0,100.0,0.69,60,40
1.0,100.0,0.69,60,60
1.0,100.0,0.7,60,0
1.0,100.0,0.7,60,20
1.0,100.0,0.7,60,40
1.0,100.0,0.7,60,60
1.0,100.0,0.75,60,0
1.0,100.0,0.75,60,20
1.0,100.0,0.75,60,40
1.0,100.0,0.75,60,60
1.0,100.0,0.8,60,0
1.0,100.0,0.8,60,20
1.0,100.0,0.8,60,40
1.0,100.0,0.8,60,60
1.0,100.0,0.85,60,0
1.0,100.0,0.85,60,20
1.0,100.0,0.85,60,40
1.0,100.0,0.85,60,60
1.0,100.0,0.9,60,0
1.0,100.0,0.9,60,20
1.0,100.0,0.9,60,40
1.0,100.0,0.9,60,60
1.0,100.0,0.95,60,0
1.0,100.0,0.95,60,20
1.0,100.0,0.95,60,40
1.0,100.0,0.95,60,60
1.0,100.0,1.0,60,0
1.0,100.0,1.0,60,20
1.0,100.0,1.0,60,40
1.0,100.0,1.0,60,60
3.0,0.1,0.0,0,0
3.0,0.1,0.0,0,20
3.0,0.1,0.0,0,40
3.0,0.1,0.0,0,60
3.0,0.1,0.05,0,0
3.0,0.1,0.05,0,20
3.0,0.1,0.05,0,40
3.0,0.1,0.05,0,60
3.0,0.1,0.1,0,0
3.0,0.1,0.1,0,20
3.0,0.1,0.1,0,40
3.0,0.1,0.1,0,60
3.0,0.1,0.15,0,0
3.0,0.1,0.15,0,20
3.0,0.1,0.15,0,40
3.0,0.1,0.15,0,60
3.0,0.1,0.2,0,0
3.0,0.1,0.2,0,20
3.0,0.1,0.2,0,40
3.0,0.1,0.2,0,60
3.0,0.1,0.25,0,0
3.0,0.1,0.25,0,20
3.0,0.1,0.25,0,40
3.0,0.1,0.25,0,60
3.0,0.1,0.3,0,0
3.0,0.1,0.3,0,20
3.0,0.1,0.3,0,40
3.0,0.1,0.3,0,60
3.0,0.1,0.35,0,0
3.0,0.1,0.35,0,20
3.0,0.1,0.35,0,40
3.0,0.1,0.35,0,60
3.0,0.1,0.4,0,0
3.0,0.1,0.4,0,20
3.0,0.1,0.4,0,40
3.0,0.1,0.4,0,60
3.0,0.1,0.45,0,0
3.0,0.1,0.45,0,20
3.0,0.1,0.45,0,40
3.0,0.1,0.45,0,60
3.0,0.1,0.5,0,0
3.0,0.1,0.5,0,20
3.0,0.1,0.5,0,40
3.0,0.1,0.5,0,60
3.0,0.1,0.55,0,0
3.0,0.1,0.55,0,20
3.0,0.1,0.55,0,40
3.0,0.1,0.55,0,60
3.0,0.1,0.6,0,0
3.0,0.1,0.6,0,20
3.0,0.1,0.6,0,40
3.0,0.1,0.6,0,60
3.0,0.1,0.65,0,0
3.0,0.1,0.65,0,20
3.0,0.1,0.65,0,40
3.0,0.1,0.65,0,60
3.0,0.1,0.69,0,0
3.0,0.1,0.69,0,20
3.0,0.1,0.69,0,40
3.0,0.1,0.69,0,60
3.0,0.1,0.7,0,0
3.0,0.1,0.7,0,20
3.0,0.1,0.7,0,40
3.0,0.1,0.7,0,60
3.0,0.1,0.75,0,0
3.0,0.1,0.75,0,20
3.0,0.1,0.75,0,40
3.0,0.1,0.75,0,60
3.0,0.1,0.8,0,0
3.0,0.1,0.8,0,20
3.0,0.1,0.8,0,40
3.0,0.1,0.8,0,60
3.0,0.1,0.85,0,0
3.0,0.1,0.85,0,20
3.0,0.1,0.85,0,40
3.0,0.1,0.85,0,60
3.0,0.1,0.9,0,0
3.0,0.1,0.9,0,20
3.0,0.1,0.9,0,40
3.0,0.1,0.9,0,60
3.0,0.1,0.95,0,0
3.0,0.1,0.95,0,20
3.0,0.1,0.95,0,40
3.0,0.1,0.95,0,60
3.0,0.1,1.0,0,0
3.0,0.1,1.0,0,20
3.0,0.1,1.0,0,40
3.0,0.1,1.0,0,60
3.0,1.0,0.0,0,0
3.0,1.0,0.0,0,20
3.0,1.0,0.0,0,40
3.0,1.0,0.0,0,60
3.0,1.0,0.05,0,0
3.0,1.0,0.05,0,20
3.0,1.0,0.05,0,40
3.0,1.0,0.05,0,60
3.0,1.0,0.1,0,0
3.0,1.0,0.1,0,20
3.0,1.0,0.1,0,40
3.0,1.0,0.1,0,60
3.0,1.0,0.15,0,0
3.0,1.0,0.15,0,20
3.0,1.0,0.15,0,40
3.0,1.0,0.15,0,60
3.0,1.0,0.2,0,0
3.0,1.0,0.2,0,20
3.0,1.0,0.2,0,40
3.0,1.0,0.2,0,60
3.0,1.0,0.25,0,0
3.0,1.0,0.25,0,20
3.0,1.0,0.25,0,40
3.0,1.0,0.25,0,60
3.0,1.0,0.3,0,0
3.0,1.0,0.3,0,20
3.0,1.0,0.3,0,40
3.0,1.0,0.3,0,60
3.0,1.0,0.35,0,0
3.0,1.0,0.35,0,20
3.0,1.0,0.35,0,40
3.0,1.0,0.35,0,60
3.0,1.0,0.4,0,0
3.0,1.0,0.4,0,20
3.0,1.0,0.4,0,40
3.0,1.0,0.4,0,60
3.0,1.0,0.45,0,0
3.0,1.0,0.45,0,20
3.0,1.0,0.45,0,40
3.0,1.0,0.45,0,60
3.0,1.0,0.5,0,0
3.0,1.0,0.5,0,20
3.0,1.0,0.5,0,40
3.0,1.0,0.5,0,60
3.0,1.0,0.55,0,0
3.0,1.0,0.55,0,20
3.0,1.0,0.55,0,40
3.0,1.0,0.55,0,60
3.0,1.0,0.6,0,0
3.0,1.0,0.6,0,20
3.0,1.0,0.6,0,40
3.0,1.0,0.6,0,60
3.0,1.0,0.65,0,0
3.0,1.0,0.65,0,20
3.0,1.0,0.65,0,40
3.0,1.0,0.65,0,60
3.0,1.0,0.69,0,0
3.0,1.0,0.69,0,20
3.0,1.0,0.69,0,40
3.0,1.0,0.69,0,60
3.0,1.0,0.7,0,0
3.0,1.0,0.7,0,20
3.0,1.0,0.7,0,40
3.0,1.0,0.7,0,60
3.0,1.0,0.75,0,0
3.0,1.0,0.75,0,20
3.0,1.0,0.75,0,40
3.0,1.0,0.75,0,60
3.0,1.0,0.8,0,0
3.0,1.0,0.8,0,20
3.0,1.0,0.8,0,40
3.0,1.0,0.8,0,60
3.0,1.0,0.85,0,0
3.0,1.0,0.85,0,20
3.0,1.0,0.85,0,40
3.0,1.0,0.85,0,60
3.0,1.0,0.9,0,0
3.0,1.0,0.9,0,20
3.0,1.0,0.9,0,40
3.0,1.0,0.9,0,60
3.0,1.0,0.95,0,0
3.0,1.0,0.95,0,20
3.0,1.0,0.95,0,40
3.0,1.0,0.95,0,60
3.0,1.0,1.0,0,0
3.0,1.0,1.0,0,20
3.0,1.0,1.0,0,40
3.0,1.0,1.0,0,60
3.0,3.0,0.0,0,0
3.0,3.0,0.0,0,20
